title,alternativeTitle,creator,regDate,collectionDb,subjectCategory,subjectKeyword,extent,description,spatialCoverage,temporal,person,language,sourceTitle,referenceIdentifier,rights,copyrightOthers,url,contributor
연암소설의 심층적 이해,,홈페이지,2021-01-05 23:31:30,사서추천도서,어문학,,,"18세기&nbsp;조선의&nbsp;대표적&nbsp;실학&nbsp;사상가이며&nbsp;문장가인&nbsp;연암&nbsp;박지원(1737-1805)의&nbsp;소설&nbsp;작품인&nbsp;&lt;마장전&gt;,&nbsp;&lt;예덕선생전&gt;,&nbsp;&lt;민옹전&gt;,&nbsp;&lt;양반전&gt;,&nbsp;&lt;광문자전&gt;,&nbsp;&lt;김신선전&gt;,&nbsp;&lt;우상전&gt;,&nbsp;&lt;허생전&gt;,&nbsp;&lt;호질&gt;,&nbsp;&lt;열녀함양박씨전&gt;&nbsp;등&nbsp;10편을&nbsp;심층적으로&nbsp;분석한&nbsp;책이다.
저자인&nbsp;박기석&nbsp;서울여대교수가&nbsp;그동안&nbsp;연암&nbsp;박지원에&nbsp;관하여&nbsp;썼던&nbsp;석․박사논문과&nbsp;이후&nbsp;여러&nbsp;학술지에&nbsp;발표했던&nbsp;글들&nbsp;중에서&nbsp;연암소설에&nbsp;관련된&nbsp;것을&nbsp;수정․보완하여&nbsp;엮은&nbsp;것으로&nbsp;오래전에&nbsp;발표된&nbsp;글들도&nbsp;섞여&nbsp;있으나&nbsp;연암소설연구의&nbsp;시대성을&nbsp;반영했다는&nbsp;의미를&nbsp;가지고&nbsp;출판했다고&nbsp;한다.
제1부에서는&nbsp;연암&nbsp;박지원의&nbsp;생애와&nbsp;그의&nbsp;소설작품&nbsp;형성과&nbsp;관련된&nbsp;문제들,&nbsp;연암이&nbsp;교유(交遊)한&nbsp;인물들과&nbsp;연암의&nbsp;교우관(交友觀),&nbsp;연암의&nbsp;문장론(文章論),&nbsp;연암소설의&nbsp;소재(素材)와&nbsp;설화와의&nbsp;관계,&nbsp;연암소설의&nbsp;문학치료적&nbsp;성격&nbsp;등&nbsp;연암소설을&nbsp;이해하는&nbsp;데&nbsp;필요한&nbsp;작가론과&nbsp;작품의&nbsp;형성배경을&nbsp;고찰하였으며,&nbsp;제2부에서는&nbsp;&lt;열하일기&gt;와&nbsp;「방경각외전」,&nbsp;그리고&nbsp;「연상각선본」&nbsp;등에&nbsp;전하는&nbsp;10편의&nbsp;연암소설&nbsp;각&nbsp;작품의&nbsp;저술배경,&nbsp;저술동기,&nbsp;작품의&nbsp;소재,&nbsp;사상,&nbsp;주제&nbsp;등을&nbsp;치밀하게&nbsp;분석.&nbsp;고찰하였다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/081128152820.jpg,박기석,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=435,
"셰익스피어, 그림으로 읽기",,홈페이지,2021-01-05 23:31:30,사서추천도서,인문과학,,,"영국의&nbsp;여왕&nbsp;엘리자베스&nbsp;1세가&nbsp;“인도를&nbsp;잃을지언정&nbsp;셰익스피어와는&nbsp;바꾸지&nbsp;않겠다”고&nbsp;할&nbsp;정도로&nbsp;영국인의&nbsp;사랑과&nbsp;존경을&nbsp;받은&nbsp;셰익스피어.&nbsp;“한&nbsp;시대가&nbsp;아닌&nbsp;만세(萬歲)를&nbsp;위한&nbsp;작가”라는&nbsp;평을&nbsp;받고&nbsp;있는&nbsp;셰익스피어의&nbsp;작품들은&nbsp;시대를&nbsp;초월하여&nbsp;오늘날까지도&nbsp;전&nbsp;세계적으로&nbsp;많은&nbsp;사랑을&nbsp;받고&nbsp;있다.&nbsp;

&nbsp;이&nbsp;책은&nbsp;셰익스피어가&nbsp;쓴&nbsp;총&nbsp;37편의&nbsp;희곡과&nbsp;그&nbsp;극들을&nbsp;소재로&nbsp;한&nbsp;그림들에&nbsp;대한&nbsp;소개로&nbsp;이루어져&nbsp;있다.&nbsp;《햄릿》,《로미오와&nbsp;줄리엣》,《한여름&nbsp;밤의&nbsp;꿈》등과&nbsp;같이&nbsp;대중들에게&nbsp;잘&nbsp;알려진&nbsp;작품들뿐만이&nbsp;아니라&nbsp;제목조차&nbsp;생소한&nbsp;비인기&nbsp;극들까지&nbsp;모두&nbsp;담고&nbsp;있으며,&nbsp;이&nbsp;책에&nbsp;실린&nbsp;그림만&nbsp;총&nbsp;280여점으로&nbsp;각&nbsp;그림에&nbsp;대한&nbsp;시대적,&nbsp;회화적,&nbsp;문학적&nbsp;해설까지&nbsp;덧붙였다.

&nbsp;세계&nbsp;유수의&nbsp;미술관에서부터&nbsp;도서관,&nbsp;박물관,&nbsp;개인&nbsp;소장&nbsp;작품에&nbsp;이르기까지&nbsp;세계&nbsp;곳곳에&nbsp;흩어져&nbsp;있던&nbsp;명화들을&nbsp;책&nbsp;한권을&nbsp;통해&nbsp;만나볼&nbsp;수&nbsp;있으며,&nbsp;400년을&nbsp;관통하는&nbsp;셰익스피어의&nbsp;언어적&nbsp;유희를&nbsp;느껴볼&nbsp;수&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/081223092613.jpg,권오숙,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=441,
야누스의 과학,,홈페이지,2021-01-05 23:31:30,사서추천도서,자연과학,,,"과학은&nbsp;오늘날&nbsp;‘현대과학’이란&nbsp;이름을&nbsp;갖기&nbsp;훨씬&nbsp;이전부터&nbsp;사회와&nbsp;상호작용하며&nbsp;사회에&nbsp;지대한&nbsp;영향을&nbsp;미쳤다.&nbsp;이&nbsp;책은&nbsp;20세기&nbsp;거대과학이&nbsp;오늘날&nbsp;우리에게&nbsp;어떤&nbsp;의미를&nbsp;갖는지에&nbsp;대해&nbsp;의문을&nbsp;제시하고,&nbsp;과학이&nbsp;발전하는&nbsp;과정에서&nbsp;생겨난&nbsp;새로운&nbsp;정치․환경과&nbsp;관련한&nbsp;문제들에&nbsp;대한&nbsp;원인과&nbsp;해결&nbsp;방안을&nbsp;둘러싸고&nbsp;각계&nbsp;각층에&nbsp;치열한&nbsp;논쟁을&nbsp;촉발시킨&nbsp;과정에서&nbsp;과학이&nbsp;수행해온&nbsp;역할에&nbsp;대해서도&nbsp;소개하고&nbsp;있다.&nbsp;저자는&nbsp;과학이&nbsp;오늘날과&nbsp;같은&nbsp;모습으로&nbsp;양적․질적으로&nbsp;급성장한&nbsp;원인으로&nbsp;20세기&nbsp;이전에는&nbsp;존재하지&nbsp;않았던&nbsp;국가(특히&nbsp;군대)로부터&nbsp;받은&nbsp;막대한&nbsp;재정적&nbsp;지원을&nbsp;강조하면서&nbsp;현대&nbsp;과학이&nbsp;갖는&nbsp;유용성&nbsp;이면의&nbsp;것들,&nbsp;즉&nbsp;과학은&nbsp;양면성을&nbsp;갖고&nbsp;있음을&nbsp;환기시킨다.&nbsp;핵과학의&nbsp;발전과&nbsp;원자폭탄,&nbsp;원자력,&nbsp;디지털컴퓨터,&nbsp;합성살충제&nbsp;등&nbsp;현대사회에서&nbsp;그&nbsp;유용성을&nbsp;인정받지만&nbsp;수많은&nbsp;논쟁이&nbsp;있었던&nbsp;소재들을&nbsp;통해&nbsp;독자는&nbsp;과학이&nbsp;결코&nbsp;현실세계와&nbsp;동떨어져&nbsp;있지&nbsp;않으며&nbsp;언제나&nbsp;유용하거나&nbsp;완전무결한&nbsp;것만은&nbsp;아님을&nbsp;생각&nbsp;할&nbsp;수&nbsp;있을&nbsp;것이다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/081231124907.jpg,김명진,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=445,
[중국서]？代化？程中的？理秩序？究,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"본서는&nbsp;인류문명&nbsp;발전사를&nbsp;배경으로&nbsp;하여&nbsp;현대화&nbsp;과정&nbsp;중에&nbsp;있는&nbsp;당대&nbsp;중국사회&nbsp;논리질서&nbsp;변천에&nbsp;대한&nbsp;개요성&nbsp;분석을&nbsp;통하여,&nbsp;당대&nbsp;중국사회&nbsp;논리질서&nbsp;변천의&nbsp;성질,&nbsp;특징,&nbsp;방향,&nbsp;임무와&nbsp;경로&nbsp;등을&nbsp;살피고&nbsp;있다.&nbsp;또한&nbsp;미국,&nbsp;일본,&nbsp;러시아의&nbsp;전형성을&nbsp;보유한&nbsp;세&nbsp;국가를&nbsp;통해&nbsp;국가의&nbsp;현대화&nbsp;과정&nbsp;중의&nbsp;논리질서&nbsp;변천을&nbsp;분석하고,&nbsp;이를&nbsp;타산지석으로&nbsp;삼아&nbsp;당대&nbsp;중국사회&nbsp;논리질서의&nbsp;변천에&nbsp;중요한&nbsp;참고로&nbsp;제시하고&nbsp;있다.&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114145752.jpg,高兆明，李萍 等著,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=451,
[중국서]中？？理十二？,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"이&nbsp;책은&nbsp;중화문명과&nbsp;그&nbsp;도덕&nbsp;전통을&nbsp;열렬히&nbsp;사랑하고,&nbsp;관심이&nbsp;있는&nbsp;보통&nbsp;독자를&nbsp;대상으로&nbsp;하는&nbsp;학술저서이다.&nbsp;작자는&nbsp;당대&nbsp;중국인의&nbsp;사상적&nbsp;실제에&nbsp;대하여,&nbsp;그&nbsp;중에서도&nbsp;특히&nbsp;젊은이들이&nbsp;비교적&nbsp;깊이&nbsp;이해하고&nbsp;인식하는&nbsp;전통&nbsp;도덕문명의&nbsp;필요성과&nbsp;이에&nbsp;상응하는&nbsp;여러&nbsp;가지&nbsp;정신적인&nbsp;혼란,&nbsp;전통윤리사상에&nbsp;대한&nbsp;기원,&nbsp;현대에&nbsp;발전되고&nbsp;변혁된&nbsp;전통&nbsp;등에&nbsp;대하여&nbsp;상세히&nbsp;서술하고,&nbsp;전통&nbsp;윤리사상에&nbsp;관한&nbsp;몇&nbsp;가지&nbsp;핵심&nbsp;명제를&nbsp;심층&nbsp;분석함으로써&nbsp;전통윤리사상&nbsp;고유의&nbsp;사유방식으로부터&nbsp;중요한&nbsp;문제를&nbsp;분리해내었다.&nbsp;본서의&nbsp;특징은&nbsp;현실생활과&nbsp;전통윤리사상을&nbsp;긴밀하게&nbsp;연결시켜&nbsp;분석을&nbsp;가한&nbsp;것과&nbsp;도덕학설과&nbsp;도덕생활의&nbsp;대조를&nbsp;통하여&nbsp;전통&nbsp;도덕문명을&nbsp;파악하고,&nbsp;몇&nbsp;가지&nbsp;흥미로운&nbsp;문제와&nbsp;새로운&nbsp;견해들을&nbsp;명시한&nbsp;것에&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114150311.jpg,"崔宜明,朱承 著",,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=452,
[일본서]「海洋？家」日本の？後史,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"전후&nbsp;세계에서&nbsp;아시아만큼&nbsp;변모를&nbsp;이룬&nbsp;지역도&nbsp;없을&nbsp;것이다.&nbsp;독립,&nbsp;혁명,&nbsp;냉전과&nbsp;내전을&nbsp;거친&nbsp;아시아는&nbsp;오늘날&nbsp;세계에서&nbsp;경제적으로&nbsp;활력&nbsp;넘치는&nbsp;지역으로&nbsp;바뀌었다.&nbsp;무엇이&nbsp;아시아의&nbsp;변화를&nbsp;가져왔는가?&nbsp;미국의&nbsp;냉전전략,&nbsp;대영제국의&nbsp;해체,&nbsp;신흥국가&nbsp;중국의&nbsp;대두는&nbsp;현재의&nbsp;아시아를&nbsp;형성하였다.&nbsp;이러한&nbsp;시대적&nbsp;흐름에&nbsp;따르는&nbsp;일본의&nbsp;모습과&nbsp;정치의&nbsp;시대를&nbsp;맞이하고&nbsp;있는&nbsp;아시아지역&nbsp;안에서의&nbsp;일본의&nbsp;역할을&nbsp;새롭게&nbsp;제시하고&nbsp;있다.&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114150556.jpg,宮城　大蔵,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=453,
[중국서]讀解:中國大革命史 ,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"&nbsp;중국대혁명시기는&nbsp;중국&nbsp;공산당역사와&nbsp;중국&nbsp;근대사에서&nbsp;매우&nbsp;중요한&nbsp;시기로&nbsp;중국혁명사연구&nbsp;분야에서&nbsp;공산당에&nbsp;관한&nbsp;연구가&nbsp;꾸준히&nbsp;이뤄지고&nbsp;있다.&nbsp;이&nbsp;책은&nbsp;중국대혁명시기&nbsp;공산당의&nbsp;역사에&nbsp;관한&nbsp;연구결과를&nbsp;담아놓았다.&nbsp;총론,&nbsp;사건,&nbsp;인물로&nbsp;나누어&nbsp;관련내용을&nbsp;각&nbsp;장에&nbsp;수록해&nbsp;놓았다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114154411.jpg,姚金果 蘇杭 著,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=467,
[중국서]？方之光:古代中？？？？建筑 ,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"&nbsp;이&nbsp;책은&nbsp;건축전문가나&nbsp;비전문가&nbsp;모두를&nbsp;위한&nbsp;책으로,&nbsp;저자는&nbsp;건축을&nbsp;일종의&nbsp;문화이며&nbsp;예술이라&nbsp;보고&nbsp;건축물을&nbsp;통해&nbsp;중국의&nbsp;문화와&nbsp;더&nbsp;나아가&nbsp;동아시아의&nbsp;문화를&nbsp;서술해&nbsp;놓았다.&nbsp;책&nbsp;내용은&nbsp;고대중국의&nbsp;건축물에서부터&nbsp;동아시아의&nbsp;한국,&nbsp;일본,&nbsp;베트남의&nbsp;건축물까지&nbsp;소개하고&nbsp;있다.&nbsp;건축물을&nbsp;통해&nbsp;각&nbsp;시대별&nbsp;중국과&nbsp;소수민족의&nbsp;문화를&nbsp;소개하고&nbsp;있으며,&nbsp;동아시아&nbsp;국가들의&nbsp;건축을&nbsp;통해서&nbsp;중국과&nbsp;이들&nbsp;나라간의&nbsp;문화적인&nbsp;연관관계를&nbsp;설명하고&nbsp;있다.&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114154521.jpg,萧默 著,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=468,
[일본서]日本語と韓？語の慣用表現の差異 : 比較言語文化？の立場から ,,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"&nbsp;예를&nbsp;들어,&nbsp;일본어에서는&nbsp;[生]의&nbsp;의미로써&nbsp;[黑]을,&nbsp;한국어에서는&nbsp;[靑]이&nbsp;사용된다.&nbsp;[살아있는&nbsp;동안]이라는&nbsp;문장의&nbsp;표현법을&nbsp;보면&nbsp;일본은&nbsp;「目の黒いうち」,&nbsp;한국은&nbsp;「目が&nbsp;&nbsp;真っ青に生きている」라는&nbsp;문장으로&nbsp;표현된다.&nbsp;두&nbsp;문장&nbsp;모두&nbsp;[살아있는&nbsp;동안]이라는&nbsp;의미를&nbsp;담고&nbsp;있지만&nbsp;표현법은&nbsp;현저히&nbsp;다르다.&nbsp;이처럼&nbsp;가깝고도&nbsp;먼&nbsp;나라&nbsp;일본과&nbsp;한국.&nbsp;사물을&nbsp;파악하는&nbsp;법,&nbsp;생활,&nbsp;문화의&nbsp;차이를&nbsp;언어로부터&nbsp;찾아본다.&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090114154930.jpg,李明玉,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=469,
독도분쟁의 국제법적 이해,,홈페이지,2021-01-05 23:31:30,사서추천도서,사회과학,,,"한일간에&nbsp;전개되고&nbsp;있는&nbsp;독도&nbsp;분쟁의&nbsp;핵심은&nbsp;영토&nbsp;분쟁이며,&nbsp;영토&nbsp;분쟁은&nbsp;역사학,&nbsp;지리학,&nbsp;서지학&nbsp;등을&nbsp;망라한&nbsp;종합적인&nbsp;인식을&nbsp;요구하지만,&nbsp;그&nbsp;주권의&nbsp;소재&nbsp;여부는&nbsp;국제법의&nbsp;인식&nbsp;및&nbsp;시각에&nbsp;의해&nbsp;최종적으로&nbsp;결정된다는&nbsp;사실을&nbsp;감안하면,&nbsp;현재의&nbsp;독도&nbsp;분쟁에&nbsp;대한&nbsp;국내의&nbsp;접근&nbsp;방법&nbsp;인식을&nbsp;&nbsp;체계화할&nbsp;필요가&nbsp;있다.&nbsp;이러한&nbsp;인식의&nbsp;바탕하에&nbsp;연구자들간에&nbsp;영토&nbsp;분쟁과&nbsp;관련한&nbsp;포괄적인&nbsp;문제들을&nbsp;심도&nbsp;있게&nbsp;다루고&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061220174611.jpg,이석우[등] 지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=145,
"현대중국, 단절과 연속 ",,홈페이지,2021-01-05 23:31:30,사서추천도서,,,,"『심청전』과&nbsp;현대시의&nbsp;관련&nbsp;양상,&nbsp;『허생전』의&nbsp;객작&nbsp;및&nbsp;변형의&nbsp;비교&nbsp;고찰,&nbsp;오일도&nbsp;시에&nbsp;나타난&nbsp;한시&nbsp;전통&nbsp;계승의&nbsp;의의&nbsp;등에&nbsp;나타난&nbsp;한국&nbsp;문학에&nbsp;관해&nbsp;설명하고&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/051219220629.jpg,홍석표 저,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=22,
한국 7대 불가사의 : 과학유산으로 보는 우리의 저력,,홈페이지,2021-01-05 23:31:30,사서추천도서,인문과학,,,"이&nbsp;책은&nbsp;독창성과&nbsp;창의력있는&nbsp;과학기술로&nbsp;역사의&nbsp;지평을&nbsp;넓히는&nbsp;7개의&nbsp;우리&nbsp;문화유산을&nbsp;풀이한&nbsp;책이다.&nbsp;한&nbsp;TV프로그램의&nbsp;해외로&nbsp;유출된&nbsp;우리&nbsp;문화유산&nbsp;되찾기&nbsp;프로젝트로&nbsp;인해&nbsp;우리&nbsp;문화유산에&nbsp;대한&nbsp;관심과&nbsp;애정이&nbsp;높아지고&nbsp;있는&nbsp;가운데&nbsp;천문학,&nbsp;누금세공&nbsp;기술,&nbsp;청동기&nbsp;문명,&nbsp;철기&nbsp;문명,&nbsp;인쇄술,&nbsp;함포&nbsp;전술,&nbsp;문자&nbsp;등&nbsp;우리의&nbsp;우수한&nbsp;문화유산을&nbsp;통해&nbsp;선조의&nbsp;지혜와&nbsp;저력을&nbsp;확인할&nbsp;수&nbsp;있는&nbsp;기회가&nbsp;될&nbsp;것이다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070411143531.jpg,이종호 지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=220,
하루108배 내몸을살리는10분의기적 ,,홈페이지,2021-01-05 23:31:30,사서추천도서,자연과학,,,"이&nbsp;책은&nbsp;한의학&nbsp;운동&nbsp;치료&nbsp;지침서로써&nbsp;108배를&nbsp;통해&nbsp;몸과&nbsp;마음을&nbsp;동시에&nbsp;치료하는&nbsp;방법에&nbsp;대하여&nbsp;설명하고&nbsp;있다.&nbsp;108배를&nbsp;해야&nbsp;하는&nbsp;이유와&nbsp;운동으로서의&nbsp;장점,&nbsp;마음의&nbsp;평화를&nbsp;가져다&nbsp;주는&nbsp;108배&nbsp;운동법,&nbsp;절을&nbsp;잘&nbsp;하는&nbsp;방법에&nbsp;대하여&nbsp;설명하고&nbsp;108배&nbsp;운동으로&nbsp;건강을&nbsp;찾은&nbsp;사례를&nbsp;하였다.&nbsp;&nbsp;&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070430101942.jpg,김재성  지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=236,
악마는 프라다를 싸게 입는다,,홈페이지,2021-01-05 23:31:30,사서추천도서,자연과학,,,"저자는&nbsp;&quot;나는&nbsp;우리나라&nbsp;최초의&nbsp;쇼핑칼럼니스트이다&quot;라고&nbsp;말하고&nbsp;있다 쇼핑칼럼니스트는&nbsp;최신&nbsp;유행하는&nbsp;물건을&nbsp;어디서&nbsp;어떻게&nbsp;&quot;싸게&quot;구입하는지에&nbsp;대한&nbsp;글과&nbsp;이야기를&nbsp;소개하는&nbsp;사람이라고&nbsp;한다. 이&nbsp;책에서는&nbsp;나만의&nbsp;스타일을&nbsp;찾을&nbsp;수&nbsp;있게&nbsp;조언해주고,&nbsp;예쁜&nbsp;옷과&nbsp;소품을&nbsp;싸게&nbsp;파는&nbsp;쇼핑센터들을&nbsp;알려주고&nbsp;있다, 꼭&nbsp;명품이&nbsp;아니더라도&nbsp;나를&nbsp;빛낼&nbsp;옷과&nbsp;소품은&nbsp;많이&nbsp;있다고&nbsp;한다. 이번&nbsp;계절에는&nbsp;적은&nbsp;돈으로&nbsp;나만의&nbsp;멋진&nbsp;스타일을&nbsp;만들어&nbsp;보시길&nbsp;바랍니다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070502105643.jpg,배정현,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=237,
아틀라스 세계는 지금 : 정치지리의 세계사 ,,홈페이지,2021-01-05 23:31:30,사서추천도서,사회과학,,,"프랑스&nbsp;아르테방송의&nbsp;다큐멘터리&lt;지도이면&gt;를&nbsp;책으로&nbsp;펴냈다.&nbsp;프랑스와&nbsp;독일의&nbsp;저명한&nbsp;역사학자인&nbsp;조르주&nbsp;뒤비,&nbsp;아르노페터스&nbsp;등&nbsp;여러&nbsp;학자들의&nbsp;도움을&nbsp;받아&nbsp;추려낸&nbsp;50개의&nbsp;주제와&nbsp;350개의&nbsp;지도를&nbsp;통해&nbsp;역사와&nbsp;지리라는&nbsp;눈으로&nbsp;세계를&nbsp;분석하고,&nbsp;이해하면서&nbsp;다양한&nbsp;이야기들을&nbsp;풀어놓았다.&nbsp;이&nbsp;책의&nbsp;지도는&nbsp;정치,&nbsp;경제,&nbsp;사회,&nbsp;과학,&nbsp;예술&nbsp;등&nbsp;군사전략의&nbsp;변화,&nbsp;지정학적&nbsp;변동,&nbsp;새로운&nbsp;국경,&nbsp;위태로운&nbsp;처지에&nbsp;놓인&nbsp;민족,&nbsp;국가,&nbsp;종교,&nbsp;세계화의&nbsp;흐름,&nbsp;기후의&nbsp;변화&nbsp;등이&nbsp;그려져&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070517135213.jpg,장 크리스토프 빅토르 지음 ; 김희균 옮김,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=256,
1％영어로 99％과학을 상상하다,,홈페이지,2021-01-05 23:31:30,사서추천도서,자연과학,,,명언은&nbsp;짧은&nbsp;한마디&nbsp;속에서&nbsp;전달하고픈&nbsp;모든&nbsp;내용을&nbsp;담고&nbsp;있는&nbsp;함축적인&nbsp;문장이다.&nbsp;이런&nbsp;명언은&nbsp;후대에까지&nbsp;이어지기도&nbsp;하고&nbsp;새롭게&nbsp;재창조되기도&nbsp;한다.&nbsp; 이&nbsp;책은&nbsp;한국과학문화재단이&nbsp;운영하는&nbsp;인터넷&nbsp;과학신문「사이언스&nbsp;타임즈」&nbsp;(www.sciencetimes.co.kr)에&nbsp;2006년부터&nbsp;지금까지&nbsp;60여&nbsp;회에&nbsp;걸쳐&nbsp;연재&nbsp;중인&nbsp;칼럼&nbsp;과학자의&nbsp;명언과&nbsp;영어공부를&nbsp;바탕으로&nbsp;엮은&nbsp;것으로&nbsp;과학자들&nbsp;가운데&nbsp;35명을&nbsp;선택해&nbsp;그들의&nbsp;업적&nbsp;특성에&nbsp;따라&nbsp;부문별로&nbsp;나누어&nbsp;보기&nbsp;쉽게&nbsp;정리했다.&nbsp; 과학자들을&nbsp;통해&nbsp;과학을&nbsp;공부하는&nbsp;학습서라기보다는&nbsp;영어명언과&nbsp;과학자의&nbsp;삶에&nbsp;관심이&nbsp;있는&nbsp;사람이라면&nbsp;누구나&nbsp;쉽게&nbsp;읽을&nbsp;수&nbsp;있는&nbsp;책이다.,,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070716145612.jpg,김형근 지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=278,
천사는 여기 머문다 - 2007년 제31회 이상 문학상 작품집 ,,홈페이지,2021-01-05 23:31:30,사서추천도서,어문학,,,"한국문학을&nbsp;사랑하는&nbsp;모든&nbsp;독자들이&nbsp;매년&nbsp;손꼽아&nbsp;기다리는&nbsp;이상문학상&nbsp;작품집이&nbsp;드디어&nbsp;출간됐다.&nbsp;한&nbsp;해&nbsp;동안&nbsp;발표된&nbsp;작품들&nbsp;중&nbsp;최고의&nbsp;작품으로&nbsp;평가되는&nbsp;중·단편소설만을&nbsp;모아&nbsp;싣는&nbsp;이상문학상&nbsp;작품집은&nbsp;합리적이고&nbsp;공정한,&nbsp;독특한&nbsp;심사&nbsp;과정과&nbsp;한국&nbsp;소설&nbsp;문학의&nbsp;황금부분을&nbsp;선명하게&nbsp;부각시키는&nbsp;탁월한&nbsp;작품성을&nbsp;지닌&nbsp;수상작으로&nbsp;인해&nbsp;현대&nbsp;소설의&nbsp;흐름을&nbsp;대변하는&nbsp;한국&nbsp;소설&nbsp;미학의&nbsp;절정으로&nbsp;일컬어지고&nbsp;있다.
2007년&nbsp;이상문학상&nbsp;대상은&nbsp;심사위원&nbsp;7인(심사위원:&nbsp;김윤식,&nbsp;이태동,&nbsp;권영민,&nbsp;서영은,&nbsp;조성기,&nbsp;임철우,&nbsp;신경숙)의&nbsp;심사숙고&nbsp;끝에&nbsp;전경린의&nbsp;&lt;천사는&nbsp;여기&nbsp;머문다&gt;가&nbsp;선정되었다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070913094223.jpg,전경린 외 지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=295,
천국에서 만난 다섯 사람,,홈페이지,2021-01-05 23:31:30,사서추천도서,어문학,,,"『모리와&nbsp;함께한&nbsp;화요일』의&nbsp;작가&nbsp;미치&nbsp;앨봄의&nbsp;베스트셀러&nbsp;소설『에디의&nbsp;천국』개정판.&nbsp;삶과&nbsp;죽음을&nbsp;끌어안는&nbsp;따뜻한&nbsp;휴머니스트&nbsp;작가라는&nbsp;명망을&nbsp;더욱&nbsp;뚜렷이&nbsp;한&nbsp;작품으로,&nbsp;팔십&nbsp;평생을&nbsp;놀이공원의&nbsp;정비공으로&nbsp;살아온&nbsp;주인공이&nbsp;어느&nbsp;날&nbsp;사고로&nbsp;죽음을&nbsp;당한&nbsp;뒤&nbsp;천국에서&nbsp;다섯&nbsp;사람을&nbsp;차례로&nbsp;만난다는&nbsp;이야기이다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/070913094538.jpg,미치 앨봄 지음;공경희 옮김,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=296,
