,movie_name,img_link,synopsis,director
28,보헤미안 랩소디,https://www.kobis.or.kr/common/mast/movie/2018/12/566d1717898845518eed5ac8322083c5.jpg,"“나는 스타가 되지 않을 것이다, 전설이 될 것이다”공항에서 수하물 노동자로 일하며 음악의 꿈을 키우던 이민자 출신의 아웃사이더 ‘파록버사라’보컬을 구하던 로컬 밴드에 들어가게 되면서 ‘프레디 머큐리’라는 이름으로 밴드 ‘퀸’을 이끌게 된다. 시대를 앞서가는 독창적인 음악과 화려한 퍼포먼스로 관중들을 사로잡으며 성장하던 ‘퀸’은 라디오와 방송에서 외면을 받을 것이라는 음반사의 반대에도 불구하고 무려 6분 동안 이어지는 실험적인 곡 ‘보헤미안 랩소디’로 대성공을 거두며 월드스타 반열에 오른다.그러나 독보적인 존재감을 뿜어내던 ‘프레디 머큐리’는 솔로 데뷔라는 유혹에 흔들리게 되고결국 오랜 시간 함께 해왔던 멤버들과 결별을 선언하게 되는데…세상에서 소외된 아웃사이더에서 전설의 록밴드 ‘퀸’ 되기까지,우리가 몰랐던 그들의 진짜 이야기가 시작된다!",브라이언 싱어
29,검사외전,https://www.kobis.or.kr/common/mast/movie/2016/01/ad79ccc0f6d54c34954089a4e4a268d3.jpg,"진실 앞에 무대뽀! 다혈질검사, 살인 누명을 쓰고 감옥에 갇히다!거친 수사 방식으로 유명한 다혈질 검사 ‘변재욱’(황정민).취조 중이던 피의자가 변사체로 발견 되면서 살인 혐의로 체포된다.꼼짝없이 살인 누명을 쓰게 된 '변재욱' 결국 15년 형을 받고 수감 된다.진실 따위 나 몰라라! 허세남발 꽃미남 사기꾼,반격 작전에 선수로 기용되다!감옥에서 복수의 칼을 갈던 재욱.5년 후, 자신이 누명을 쓰게 된 사건에 대해 알고 있는허세남발 꽃미남 사기꾼‘치원’(강동원)을우연히 만나게 되고, 그 순간 감옥 밖 작전을 대행해 줄 선수임을 직감한다.검사 노하우를 총 동원, 치원을 무혐의로 내보내고 반격을 준비하는 재욱.하지만 자유를 얻은 치원은 재욱에게서 벗어날 기회만 호시탐탐 노리는데…감옥에 갇힌 검사와 세상 밖으로 나온 사기꾼!이들의 예측불허, 반격의 한탕은 성공할 수 있을까?",이일형
30,엑시트,https://www.kobis.or.kr/common/mast/movie/2019/07/de5baeb2750940f09ee8343511072c2f.jpg,"짠내 폭발 청년백수, 전대미문의 진짜 재난을 만나다!대학교 산악 동아리 에이스 출신이지만졸업 후 몇 년째 취업 실패로 눈칫밥만 먹는 용남은온 가족이 참석한 어머니의 칠순 잔치에서연회장 직원으로 취업한 동아리 후배 의주를 만난다어색한 재회도 잠시, 칠순 잔치가 무르익던 중의문의 연기가 빌딩에서 피어 오르며피할 새도 없이 순식간에 도심 전체는 유독가스로 뒤덮여 일대혼란에 휩싸이게 된다.용남과 의주는 산악 동아리 시절 쌓아 뒀던 모든 체력과 스킬을 동원해탈출을 향한 기지를 발휘하기 시작하는데…",이상근
31,설국열차,https://www.kobis.or.kr/common/mast/movie/2013/07/dd36523775a04c759066bc22811cad45.jpg,1986년 앙굴렘 국제만화제에서 그랑프리를 받은 프랑스 SF만화 '설국 열차'를 영화로 봉준호 감독이 제작할 프로젝트. 원작은 냉전시대 갑작스런 기온 강하로 혹독한 추위가 닥친 지구를 배경으로 난방과 식량자급이 가능한 설국 열차만이 유일한 생존처가 되는 설정을 갖고 있다. 정치인과 유명 인사가 탑승한 객차는 술과 마약까지 난무하지만 일반 시민들의 객차는 식량을 구하기 위해 아우성치는 독특한 사회적 메시지도 담고 있다.,봉준호
32,관상,https://www.kobis.or.kr/common/mast/movie/2013/08/825a43e2055d4fc8bdfc5ddd0d15afd8.jpg,"사람의 얼굴에는 세상 삼라만상이 모두 다 들어있소이다! 얼굴을 보면 그 사람의 모든 것을 꿰뚫어보는 천재 관상가 내경. 처남 ‘팽헌’, 아들 ‘진형’과 산속에 칩거하고 있던 그는 관상 보는 기생 ‘연홍’의 제안으로 한양으로 향하고, 연홍의 기방에서 사람들의 관상을 봐주는 일을 하게 된다. 용한 관상쟁이로 한양 바닥에 소문이 돌던 무렵, ‘내경’은 ‘김종서’로부터 사헌부를 도와 인재를 등용하라는 명을 받아 궁으로 들어가게 되고, ‘수양대군’이 역모를 꾀하고 있음을 알게 된 그는 위태로운 조선의 운명을 바꾸려 한다.",한재림
33,아이언맨 3,https://www.kobis.or.kr/common/mast/movie/2013/03/a4787256551d4ffa8f3fa63b48496a96.jpg,21세기 가장 매력적인 히어로의 귀환지금까지의 아이언맨은 잊어라!<어벤져스> 뉴욕 사건의 트라우마로 인해 영웅으로서의 삶에 회의를 느끼는 토니 스타크(로버트 다우니 주니어).  그가 혼란을 겪는 사이 최악의 테러리스트 만다린(벤 킹슬리)을 내세운 익스트리미스 집단 AIM이 스타크 저택에 공격을 퍼붓는다. 이 공격으로 그에게 남은 건 망가진 수트 한벌 뿐.  모든 것을 잃어버린 그는 다시 테러의 위험으로부터 세계와 사랑하는 여인(기네스 팰트로)를 지켜내야 하는 동시에 머릿속을 떠나지 않던 한가지 물음의 해답도 찾아야만 한다.  과연 그가 아이언맨인가? 수트가 아이언맨인가?,쉐인 블랙
34,캡틴 아메리카: 시빌 워,https://www.kobis.or.kr/common/mast/movie/2016/04/3c20b84e46b44b839e4c65edc2dac459.jpg,어벤져스 VS 어벤져스 분열은 시작되었다!어벤져스와 관련된 사고로 부수적인 피해가 일어나자 정부는 어벤져스를 관리하고 감독하는 시스템인 일명 ‘슈퍼히어로 등록제’를 내놓는다. 어벤져스 내부는 정부의 입장을 지지하는 찬성파(팀 아이언맨)와 이전처럼 정부의 개입 없이자유롭게 인류를 보호해야 한다는 반대파(팀 캡틴)로 나뉘어 대립하기 시작하는데...,안소니 루소
35,해적: 바다로 간 산적,https://www.kobis.or.kr/common/mast/movie/2014/07/d9f709b13e3440c38af6f321022365ed.jpg,"전국민을 시원하게 웃겨줄 액션 어드벤처! 조선을 뒤흔든 최강도적들의 대격전! 조선의 국새를 고래가 삼켜버렸다?! 전대미문 국새 강탈 사건으로 조정은 혼란에 빠지고,이를 찾기 위해 조선의 난다긴다 하는 무리들이 바다로 모여든다!바다를 호령하다 졸지에 국새 도둑으로 몰린 위기의 해적고래는커녕 바다도 처음이지만 의기양양 고래사냥에 나선 산적건국을 코앞에 두고 발등에 불이 떨어진 개국세력까지! 국새를 차지하는 자, 천하를 얻을 것이다!",이석훈
36,수상한 그녀,https://www.kobis.or.kr/common/mast/movie/2014/01/ccc510384c0e4c159b434bd466a04c48.jpg,"""스무 살 꽃처녀가 된 칠순 할매의 빛나는 전성기가 시작된다!""아들 자랑이 유일한 낙인 욕쟁이 칠순 할매 오말순(나문희分)은 어느 날, 가족들이 자신을 요양원으로 독립(?)시키려 한다는 청천벽력 같은 사실을 알게 된다. 뒤숭숭한 마음을 안고 밤길을 방황하던 할매 말순은 오묘한 불빛에 이끌려 ‘청춘 사진관’으로 들어간다. 난생 처음 곱게 꽃단장을 하고 영정사진을 찍고 나오는 길, 그녀는 버스 차창 밖에 비친 자신의 얼굴을 보고 경악을 금치 못한다. 오드리 헵번처럼 뽀얀 피부, 날렵한 몸매... 주름진 할매에서 탱탱한 꽃처녀의 몸으로 돌아간 것! 아무도 알아보지 못하는 자신의 젊은 모습에 그녀는 스무 살 ‘오두리’가 되어 빛나는 전성기를 즐겨 보기로 마음 먹는데...",황동혁
37,국가대표,https://www.kobis.or.kr/upload/up_img/cleansing/07/mov_20090307_11.jpg,"하늘을 나는 꿈 (국가대표) 우리는 대한민국 국가대표다! 1996년 전라북도 무주, 동계올림픽 유치를 위해 정식 종목 중 하나인 스키점프 국가대표팀이 급조된다. 이에 전(前) 어린이 스키교실 강사 방종삼(성동일 분)이 국가대표 코치로 임명되고, 그의 온갖 감언이설에 정예(?) 멤버들이 모인다. 전(前) 주니어 알파인 스키 미국 국가대표였다가 친엄마를 찾아 한국에 온 입양인 밥(하정우 분), 여자 없으면 하루도 못 버틸 나이트 클럽 웨이터 흥철(김동욱 분), 밤낮으로 숯불만 피우며 아버지가 시키는 대로 살아온 고깃집 아들 재복(최재환 분), 할머니와 동생을 돌봐야 하는 짐이 버거운 말 없는 소년 가장 칠구(김지석 분), 그런 형을 끔찍이 사랑하는 4차원 동생 봉구(이재응 분)까지! 방 코치는 마치 신이라도 된 것처럼 엄마와 같이 살 집이 필요한 밥에게는 아파트를, 사랑 때문에 또는 부양 가족 때문에 그들과 함께 있어야 하는 흥철, 칠구-봉구 형제, 그리고 재복에게는 군 면제를 약속한다. 단, 금메달 따면! 스키점프가 뭔지도 모르지만 한때 스키 좀 타봤다는 이유로 뽑힌 이들이 모이면서 대한민국 최초 스키점프 국가대표팀이 결성된다. 그러나 스키점프(Ski Jump)의 스펠링도 모르는 코치와 경험 전무한 국가대표 선수들의 훈련은 험난 하기만하다. 변변한 연습장도 없이 점프대 공사장을 전전해야 했고 제대로 된 보호장구나 점프복도 없이 오토바이 헬멧, 공사장 안전모 등만을 쓰고 맨몸으로 훈련에 임해야 했다. 그럼에도 불구하고 재복이네 고깃집 앞 마당에서의 지상 훈련을 시작으로 나무 꼭대기에 줄로 매다는 공중 곡예(?), 시속 90km의 승합차 위에 스키 점프 자세로 고정되어 달리는 위험천만한 질주, 폐(閉)놀이공원 후룸 라이드를 점프대로 개조해 목숨 걸고 뛰어내리기 등 과학적(?) 훈련으로 무장하는 선수들! 이런 식의 무대뽀 트레이닝에도 이들은 점점 선수다운 모습을 갖춰 가고, 스키 하나에 의지해 하늘을 날아가는 순간이 행복해진다. 드디어 우여곡절 끝에 오버스트도르프 월드컵에 참여한 대한민국 스키점프 국가대표팀. 외국선수들의 비웃음과 무시에도 굴하지 않고 그들은 최선을 다하지만, 뜻하지 않은 사건으로 인해 결국 좋은 결과를 거두지 못한다. 그래도 소 뒷걸음질 치다 개구리 잡은 격으로 엉겁결에 나가노 동계 올림픽 출전 자격을 얻게 된 대한민국 국가대표팀은 나름 금의환향하며 올림픽 진출의 꿈에 부푼다. 그러나 한국은 동계올림픽 개최지 선정에 끝내 탈락하게 되고, 스키점프 국가대표팀은 해체 위기에 처한다. 군 면제를 위해, 엄마를 찾기 위해, 이제 이러한 개인적인 명분들을 뛰어 넘어 스키점프에 대한 애정과 열정, 그리고 도전 정신만으로 경기에 출전할 수 있기를 고대하는데..",김용화
38,디워,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/54/mov_20070316_35963.jpg,"LA 도심 한복판에서 벌어진 의문의 대형 참사. 단서는 단 하나, 현장에서 발견된 정체불명의 비늘뿐. 사건을 취재하던 방송기자 이든(제이슨 베어)은 어린 시절 잭(로버트 포스터)에게 들었던 숨겨진 동양의 전설을 떠올리고. 여의주를 지닌 신비의 여인 세라(아만다 브록스)와의 만남으로 인해 이무기의 전설이 현실로 다가오고 있음을 직감한다. 전설의 재현을 꿈꾸는 악한 이무기 ‘부라퀴’ 무리들이 서서히 어둠으로 LA를 뒤덮는 가운데, 이들과 맞설 준비를 하는 이든과 세라. 모든 것을 뒤엎을 거대한 전쟁 앞에서 이들의 운명은 어떻게 될 것인가.",심형래
39,백두산,https://www.kobis.or.kr/common/mast/movie/2019/12/829ed8c917b04d57a439b27f2baeb1c5.jpg,"대한민국 관측 역사상 최대 규모의 백두산 폭발 발생.갑작스러운 재난에 한반도는 순식간에 아비규환이 되고,남과 북 모두를 집어삼킬 추가 폭발이 예측된다.사상 초유의 재난을 막기 위해 ‘전유경’(전혜진)은백두산 폭발을 연구해 온 지질학 교수 ‘강봉래’(마동석)의 이론에 따른 작전을 계획하고,전역을 앞둔 특전사 EOD 대위 ‘조인창’(하정우)이 남과 북의 운명이 걸린 비밀 작전에 투입된다.작전의 키를 쥔 북한 무력부 소속 일급 자원 ‘리준평’(이병헌)과 접선에 성공한 ‘인창’.하지만 ‘준평’은 속을 알 수 없는 행동으로 ‘인창’을 곤란하게 만든다.한편, ‘인창’이 북한에서 펼쳐지는 작전에 투입된 사실도 모른 채 서울에 홀로 남은 ‘최지영’(배수지)은 재난에 맞서 살아남기 위해 고군분투하고그 사이, 백두산 마지막 폭발까지의 시간은 점점 가까워 가는데…!",이해준
40,과속스캔들,https://www.kobis.or.kr/upload/up_img/cleansing/72/mov_20081672_9.jpg,"한때 아이돌 스타로 10대 소녀 팬들의 영원한 우상이었던 남현수(차태현). 지금은 서른 중반의 나이지만, 그래도 아직까지는 잘나가는 연예인이자, 청취율 1위의 인기 라디오 DJ. 어느 날 애청자를 자처하며 하루도 빠짐없이 라디오에 사연을 보내오던 황.정.남(박보영)이 느닷없이 찾아와 자신이 현수가 과속해서 낳은 딸이라며 바득바득 우겨대기 시작하는데!! 그것도 애까지 달고 나타나서…… 집은 물론 현수의 나와바리인 방송국까지. 어디든 물불 안 가리고 쫓아다니는 스토커 정남으로 인해 완벽했던 인생에 태클 한방 제대로 걸린 현수. 설상가상 안 그래도 머리 복잡한 그에게 정남과 스캔들까지 휩싸이게 되는데… 나 이제, 이거 한방 터지면 정말 끝이다! 끝!!",강형철
41,스파이더맨: 파 프롬 홈,https://www.kobis.or.kr/common/mast/movie/2019/05/4284cb5cd9844fb9be706ddb96534c1a.jpg,"모든 것이 다시 시작된다!‘엔드게임’ 이후 변화된 세상,  스파이더맨 ‘피터 파커’는 학교 친구들과 유럽 여행을 떠나게 된다.  그런 그의 앞에 ‘닉 퓨리’가 등장해 도움을 요청하고  정체불명의 조력자 ‘미스테리오’까지 합류하게 되면서  전 세계를 위협하는 새로운 빌런 ‘엘리멘탈 크리쳐스’와  맞서야만 하는 상황에 놓이게 되는데…",존 왓츠
