,exhibition_name,poster_link,exhibition_description,exhibition_period,exhibition_place
708,김선영 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ebe2cd62ccf19a18009f1ae731333b53.jpg,"


※ 매월 마지막 수요일은 문화가 있는 날!   - 매월 마지막 수요일 야간연장개관 진행 (입장마감 20:00, 관람마감 21:00)   - 성인/어린이·청소년 50%할인(중복할인 불가)   - 할인적용 기간 : 행사 당일, 18:00~20:00 [전시내용] 평면, 입체, 설치, 미디어 영상 [작가] 강지웅, 김광용, 운보김기창, 김용성, 김성재, 김진화, 노은서, 노희진, 라병연, 류 훈, 문주호, 박대조, 박상화, 박진원, 박필현, 배수영, 이선미, 이경림, 이창수, 이철희, 정지예, 정희순, 진시영, 한 호 [체험 프로그램] - 금액 : 각 10,000원- 연령 : 만37개월 - 성인- 시간 : 오전11시 - 오후6시30분까지 상시가능- 장소 : 한가람미술관 5전시실 내 나만의 비누만들기  시어버터/포도씨유/코코넛/팜등 7가지 함유된 비누로 비누 만들기를 해보세요. 선생님과 함께 만들어 사랑하는 가족과 친구에게 선물할 수 있답니다. 크리스마스 선물로 직접 만든 비누를 선물하세요. 정원 만들기  일회용품을 재활용하여 화분을 만드는, 만들기입니다. 식물심기와 만들기를 같이 할 수 있는 프로그램입니다. 일회용품을 이용한 재활용을 통하여 아이들의 창의력을 높여주고 자원을 아끼는 마음을 심어줍니다.  쿠키 만들기  재미있는 모양의 유기농 쿠키에 원하는 모양대로 꾸며보세요. 예쁜 쿠키 만들기도 하고 맛있게 먹을 수도 있는 꾸미기 체험입니다. 
",2013-12-23 ~ 2013-12-29,한가람미술관
709,반고흐 in 파리,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/793befb94d0ec01ea1bb80ef7e824df9.jpg,"



",2012-11-08 ~ 2013-03-24,한가람디자인미술관
710,반고흐 in 파리(취소),https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/5f793c09f929dc4a928be68f949db1f9.jpg,"


반 고흐의 안트베르펜(1885) 시기부터 파리(1888) 시기까지의 작품을 집중적으로 다루며 새로운 시각으로 작품을 감상 할 수 있는 기회를 제공한다.
",2013-01-01 ~ 2013-03-24,한가람디자인미술관
711,"세계 팝업 아트展, World Pop-Up Art",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/5f793c09f929dc4a928be68f949db1f9.jpg,"


반 고흐의 안트베르펜(1885) 시기부터 파리(1888) 시기까지의 작품을 집중적으로 다루며 새로운 시각으로 작품을 감상 할 수 있는 기회를 제공한다.
",2013-03-31 ~ 2013-05-19,한가람디자인미술관
712,투박한솜씨,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/ac4b36a94f5e0b492ffaeeef058b73a4.jpg,"


- 관람시간 유의 : 4.19(금) 오전11시-오후4시- 개막식 : 4.6(토) 오후5시- 참여작가 4명의 약 70피스 (판매 가능) [전시소개] Golden inspiration 네번째 전시 주제는 문학이다. 현대문학은 공식화된 이념이나 상식화된 윤리성에 편승하지 않고, 작가의 상상력으로 구상하고 인간중심적인 인물의 성격을 창조하여 독자들에게 깊은 감동을 준다. 이러한 현대문학의 매력을 장신구에 더하여 틀에 박힌 장신구가 아닌 이야기가 있는 장신구를 창조함으로써 대중들에게 장신구의 아름다움에 감동을 더하여 선사하고자 함이 이번 전시를 기획하게 된 동기가 되었다. 현대소설이라는 흥미로운 주제를 가지고 문학과 접목된, 문학에서 영감을 얻은 작품을 만들어 보자는 취지에서 기획된 이번 전시 ""후""는 작가 각자의 작품과 작품 성격에 맞게 다양한 의미를 갖는다. 전시 구성은 아트 주얼리를 중심으로 오너먼트 형식의 다양한 작품들로 구성되며 총 작품수는 약 70피스 내외가 될 것이다. [작가소개] 문수정""나의 '후' 는 문학작품속 이미지를 형상화하는 작업에서 생명을 불어넣는 나의 입김을 의미한다"" 나건중""나에게 '후' 는 도시 생활에 지친 현대인들의 행복 그 후.... 불행 그 후....을 의미한다"" 성은정""나의 '후' 는 '갓을 쓴 여자', 즉 현대의 여성들을 의미한다"" 장민아""특별한 인연들을 되짚어보며 그 사람들을 작품으로 연상하는 이번 시간이 나의 '후' 이다'
",2013-04-21 ~ 2013-04-28,한가람디자인미술관
713,이미지와 텍스추어,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/329c63255b0e745134b3ac59ddd57e10.jpg,"


- 관람시간 유의 : 4.28(일) 오전11시-오후5시 손으로 만들고, 그림 그리고, 옛 서민 의복도 화려할 수 있고, 예술로 승화시키고                             멋과 화려함, 섬세함, 때론 투박한 자연의 멋을 알리고자 합니다.
",2013-05-02 ~ 2013-05-08,한가람디자인미술관
714,"S PEN, 손맛의 감각",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/2cb6afaa06c3cdb2edf156f7b12e175b.jpg,"


[전시소개] 컴퓨터의 모태가 되는 자카드 직기(Jacquard loom)는 200여년에 걸쳐 업그레이드되어 지금은 공기나 물을 분사(噴射)시키는 제트 직기(jet loom)에 이르렀다. 과거 셔틀 직기(shuttle loom)가 1분(分)에 100올의 위사를 넣었던 속도에 비해 에어 제트 직기(air jet loom)는 1분에 1000올의 위사를 통과시키는 것이 가능하다. 또한 문지(紋紙)를 이용하여 문양을 구사했던 시스템은 컴퓨터 프로그램에 의해 사진 이미지를 제직하는 기술에까지 이르렀다. 고속(高速) 직기와 컴퓨터 프로그램을 사용하여 사진 이미지를 복제하여 제직(製織)할 경우, 텍스추어를 부여함으로써 원작의 이미지와는 다른 '독자성' 이 있는 상태를 구현해낼 수 있다. 그리고 그것은 패션이나 인테리어 제품과 같은 형태로 '수용자의 요구에 부응' 할 수 있다. 과연 발터 벤야민(Walter Benjamin)이 주장한 것처럼 이미지를 복제할 수 있는 제직 기술은 소비자와 함께 '현재화' 되어 인간의 삶을 풍요롭게 하고 있는 듯하다. 그런데 인간을 감싸는 존재로서의 텍스타일 본질, 즉 갓난아기를 위해 어머니가 준비하는 배냇저고리, 길흉화복(吉凶禍福)의 건사를 위한 자수 직물, 정성들여 자은 실을 이용하여 손으로 짜낸 천 등에 담겨 있던 따뜻한 기원과 사랑은 그 속에 실재(實在)하고 있는가.  [작가소개] 김민정- 2009-2011 3년간 일본 무사시노 미술대학(武？野美術大？) 텍스타일 연구실 연구원으로 활동- 2013년 텍스타일 기획자 아라이 준이치(新井淳一)에 대한 연구로 상명대학교에서 박사학위 취득
",2013-05-23 ~ 2013-06-06,한가람디자인미술관
715,디자인아트페어 2013,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/b2148a795c1458dea756532f2c57bd63.jpg,"


[전시소개] 손맛 : S Pen-감각의 선 展은 고도화된 현대사회에서 우리들의 아이덴티티인 한국적인 것임을 느끼게 해주는 단어인 '손맛' 이라는 공통분모를 통해 한국의 크리에이티브를 대표하는 4분야(음악, 보석, 건축, 요리)의 작가들의 작품과 첨단 디지털 기술로 구현된 삼성 갤럭시 S펜을 감각(sense)으로 해석해 창작의 툴로 풀어내는 전시이다. 작품과 함께 관객들의 참여를 유도하는 인터랙티브 형식을 통하여 전시회 공간 자체가 제품, 작가, 작품과 관객의 의사소통의 장이 되어 제품 홍보를 비롯 새로운 전시문화를 창조하며 더 나아가 문화, 예술의 향유 층의 폭을 넓히는데 의의가 있다. [작가소개] 레오강레오강은 한국인의 정서와 한국의 문화가 만나는 독창적인 요리 연구가이다. 권위있는 레스토랑 품평지인 미슐랭 가이드로부터 최고 등급을 받는 레스토랑 여러 곳에서 일하며 인정을 받았으며 특히 세계적으로 유명한 요리사 고든 램지에게 사사받으며, 램지의 두바이, 런던 레스토랑의 수석 셰프를 지냈다. 이후 한국으로 돌아와 반얀트리클럽 앤 스파, 영국 비비고 F&B 컨설팅, 현재 화수목 바이 강레오의 오너 셰프로 일하고 있으며 TV프로그램 마스터 셰프 코리아에서 부드러운 냉철한 카리스마로 대중들의 관심을 받고 있다. 그는 한국 재료와 외국 요리법을 접목하고자 전국 구석구석 다니며 음식 재료를 찾아다니는 것을 즐기며 램지가 추구하는 '오트 퀴진'(고급 요리)를 한국에서 나는 재료로 만들고 싶은 포부도 가지고 있다. 김진표김진표는 1995년 이적과 함께 패닉으로 데뷔 이후 랩퍼로서 한국 최초로 한국어로만 된 랩을 담은 음반을 발매하였다. 노바소닉을 결성하여 3장의 음반을 발표하였으며 패닉과 솔로 활동을 병행하고 있다. 2004년에 카 레이서로 R-STARS에 입단하면서 국내 모터스포츠 계에 발을 들였고, 현재 쉐보레 레이싱 팀으로 맹활약하고 있다. 탑기어 코리아와 보이스 코리아 MC를 맡고 있으며 포토그래퍼로도 활동하고 있다. 그는 가수로서 소울댄스와 R&B, 그리고 힙합까지 크로스 오버를 통해 다양한 장르를 넘나들며 그만의 영역을 구축하고 있으며 카 레이서로서도 탁월한 기량으로 발군의 실력을 발휘하고 있는 다재 다능한 엔터테이너의 모습을 가지고 있다. 이현욱이현욱은 ㈜광장건축사사무소의 대표를 역임하면서 대다수의 프로젝트 설계 및 감리를 맡았으며 현재 이현욱 좋은 집 연구소 소장을 맡고 있다. 죽전 모바일 홈, 남양주 에코 빌리지, 땅콩집, 아트윈씨어터극장, 제니퍼 소프트 사옥 등 화제 건축물을 만들어냈다. 대한민국 목조 건축 대전 본상과 특선, 시사 투데이와 헤럴드 경제신문 주관으로 올해를 빛낸 인물로 선정되었고 서울신문과 한국일보에서 주관하는 대한민국 경영혁신 인물로 선정되었다. 다수 언론 방송사에 출연을 했으며 알려진 방송으로 일요일밤에 대행진 집드림, MBC스페셜 땅콩집이야기 등이 있다. 저서로는 2011년 '땅콩집, 두 남자의 집 짓기'가 있으며 올해의 책 후보로 선정되기도 했다. 현실적인 집을 추구하는 합리주의자이며 친환경이야말로 가장 경제적이기 때문에 지향해야 한다고 주장한다. 이현욱은 '집은 부동산이 아니라 행복을 담는 터'라는 생각으로 한국형 목조 단독주택이 보통 사람들의 행복한 집으로 정착되기를 꿈꾸고 있다. 홍성민주얼리 디자이너 홍성민은 드비어스 다이아몬드 투데이, 일본 국제 진주 디자인 콘테스트, 미국 JA뉴욕 골든 애플 어워즈 등 최고의 국제 보석 디자인 대회를 석권하였으며, 전세계 정상급 디자이너 50명이 가입되어 있는 인터내셔널 주얼리 디자이너 길드(International Jewelry Designer Guild)의 정회원이다. 주얼리 디자이너 홍성민은 1997년 커플반지를 창안하여 대한민국의 보석 문화를 바꾼 주인공이며, 보석 디자인 전문회사  '쥬얼버튼-애족(Jewelbutton-ejoque)'을 이끌고 있다. 현재, 경기대학교 장신구 금속 디자인학과 교수로 재직하며 후학들에게 주얼리에 대한 지식과 더불어 다른 분야를 눈여겨보며 이를 디자인에 접목 시키는 법을 가르치고  있다.
",2013-05-23 ~ 2013-06-02,한가람디자인미술관
716,현대카드 컬처프로젝트 11 스튜디오 지브리 레이아웃 展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/67b2d72a4a04a70fdae5faecd2f1d64f.jpg,"


2013.5.23 - 6.2 디자인미술관 및 V갤러리에서 진행한 <디자인아트페어 2013> 에서 선별한 작품을 전시합니다.
",2013-06-22 ~ 2013-09-22,한가람디자인미술관
717,피카소 고향으로부터의 방문,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/d35f968884626a77c509b3c5da108a5c.jpg,"
 
※티켓예매안내 
- 현대카드 컬처프로젝트 11 스튜디오 지브리 레이아웃 展 현장 매표소 
  (예술의전당 비타민스테이션 내 / 운영시간 : 입장 30분전~관람종료 1시간전까지)
- 인터파크 및 현대카드 파이낸스샵 예매 가능 (예매 시 지정한 날짜에만 관람가능)
 

�
                          ",2013-10-01 ~ 2013-11-24,한가람디자인미술관
718,존재의 심연으로,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/c7a99046a6e345c4b515f008e8c6ff48.jpg,"

                                               ※현장매표소 오픈시간
                                    - 평일   : 오전10시50분
                                    - 공휴일 : 오전10시30분
 

�
                          ",2013-10-08 ~ 2013-10-17,한가람디자인미술관
719,황세진 개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2020/11/a739988ae3b2de8eebb0a1e713933093.jpg,"


최병권작가는 해체주의 시각에서 흔적 사진에 집중하고 있다. 이번 전시 작품의 소재는 한국, 싱가포르, 중국의 소통공간인 게시판이다. 정확하게는 게시판에 포스터가 탈, 부착되고 남은 호치키스, 압정, 테이프와 찢어진 포스터들 뒷면에 있는 흔적들이다. 그는 이 흔적들이 시공간이 변하면서 만들어지는 새로운 이미지를 풍경사진으로 촬영하였다. 작품은 풍경이다. 그러나 작품 속은 호치키스나 테이프의 흔적들에 남겨져 있는 인간의 심리적 상태가 들어있다. 그 심리적인 것은 소통공간에 속해 있는 집단의 우을증, 조급증, 강박증, 작은 폭력 등이다. 따라서 그의 작품은 인간의 내면을 그린 것이다.  최병권작가는 현재 서울대학교 객원교수로 학생들을 가르키고 있으며, KAIST 대우교수를 역임하였다. 그는 서울대학교에서 2004년 박사학위를 받았고 중앙대학교 예술대학원에서 사진을 전공하였다. 
 

",2013-10-19 ~ 2013-10-26,한가람디자인미술관
